Column_1,Column_2,Column_3,Column_4,Column_5
60,14,86,66,95
65,62,26,32,85
28,37,53,13,14
82,10,82,49,9
97,26,47,7,58
87,1,28,87,19
45,89,58,4,98
72,87,14,3,27
22,82,86,97,42
4,62,1,56,96
13,90,51,63,89
51,13,24,63,63
44,29,78,69,31
49,12,45,93,11
40,74,73,55,89
73,47,67,63,74
68,15,18,54,85
16,87,97,72,88
44,66,22,51,86
59,89,14,2,77
45,81,35,60,74
10,98,58,91,3
22,91,94,14,26
85,4,84,3,28
15,21,19,52,4
6,79,22,71,70
88,12,41,9,34
25,84,32,3,46
31,36,35,54,88
27,65,28,38,80
30,3,14,64,85
59,69,3,45,67
55,90,87,12,14
1,18,28,81,83
58,15,49,98,64
96,52,3,83,34
73,51,13,34,61
61,4,92,23,92
11,70,19,94,64
4,82,32,40,52
20,21,33,15,27
67,42,43,50,55
1,48,33,33,27
28,12,2,98,94
56,75,51,96,51
97,14,90,32,65
74,18,88,55,11
63,38,53,23,34
73,74,8,15,71
78,49,57,58,3
22,42,94,61,35
86,66,24,77,30
35,96,89,88,87
32,30,64,7,59
65,12,7,28,94
15,89,8,73,71
2,11,63,35,34
50,93,49,80,5
46,40,11,85,66
45,70,53,32,81
97,76,16,55,24
62,94,6,75,44
40,3,61,3,76
41,38,88,99,53
96,65,9,85,62
43,96,36,78,25
30,24,45,24,1
35,95,97,18,68
83,78,83,88,85
20,99,72,4,32
98,78,43,36,97
94,55,33,7,77
38,6,46,48,66
70,57,51,94,24
23,13,10,15,18
91,53,8,3,3
26,61,80,40,11
73,3,50,61,43
64,96,77,5,16
78,73,26,67,84
52,78,67,13,77
81,53,40,1,38
35,25,80,19,92
28,11,8,7,61
91,71,77,37,13
57,68,42,71,20
87,58,72,48,36
21,53,15,29,98
29,69,31,45,18
70,67,73,80,89
83,62,49,54,45
13,34,6,76,95
34,52,35,64,14
30,47,60,46,99
55,66,79,54,93
17,55,54,97,96
79,68,35,85,87
42,36,35,76,69
59,80,35,39,85
96,5,57,22,17
35,89,7,30,60
27,31,26,87,94
63,52,89,50,85
19,46,55,12,99
38,4,2,19,43
39,28,60,11,26
95,87,3,15,83
24,31,50,36,22
78,49,51,24,5
93,13,8,43,34
10,6,71,6,77
91,18,55,36,48
13,47,90,71,28
20,49,47,18,5
32,42,74,71,22
39,64,79,40,13
72,86,81,51,34
66,63,12,98,62
30,55,1,88,83
49,39,8,58,46
24,63,35,20,56
80,18,36,12,29
44,29,44,84,51
56,61,88,12,6
20,62,13,33,76
51,7,52,82,8
35,61,71,38,99
71,79,51,56,71
60,71,77,83,95
67,19,95,35,81
56,27,76,42,40
3,68,20,38,92
98,7,25,48,70
90,69,8,82,29
64,49,24,70,51
83,69,90,28,17
75,62,76,83,31
9,67,98,12,98
23,60,57,83,70
56,84,78,43,53
38,38,24,68,74
13,54,81,74,53
36,39,36,39,4
71,87,61,6,89
82,86,71,83,75
89,69,27,84,12
33,96,73,73,34
88,78,74,72,6
79,5,96,87,24
73,63,76,94,55
74,13,2,66,7
27,60,65,48,83
18,63,86,85,36
51,12,69,33,56
15,44,90,58,56
86,87,55,86,62
16,14,36,90,74
24,37,32,39,60
83,9,42,48,99
2,91,53,99,70
32,77,17,9,50
44,61,65,39,95
9,69,49,33,18
53,52,30,51,90
43,81,59,85,65
60,15,46,18,30
42,79,46,51,21
47,48,95,77,86
40,1,27,50,89
15,17,73,75,75
61,67,69,9,79
49,43,42,72,51
52,48,41,69,45
90,57,75,54,26
88,3,97,55,21
53,22,56,7,74
19,28,34,26,51
46,48,8,49,24
81,8,40,39,8
5,21,95,34,43
28,23,17,86,48
40,25,58,63,62
96,71,25,46,80
53,31,27,59,47
65,21,37,70,22
5,35,48,54,73
85,82,19,69,61
31,47,5,82,67
62,99,28,34,21
71,96,36,75,90
98,62,76,75,70
65,70,93,44,79
44,49,63,43,36
63,72,29,96,31
99,93,8,54,76
78,51,62,11,87
93,44,65,60,9
79,41,75,29,8
74,52,3,21,69
21,23,52,78,43
98,2,23,90,97
51,12,78,31,27
8,54,69,85,57
16,1,99,73,42
19,74,44,82,43
98,11,55,19,4
95,97,39,68,51
61,15,10,92,62
13,27,26,72,85
97,80,89,82,64
59,66,3,38,39
54,48,55,10,76
44,26,11,6,88
54,10,97,55,68
19,4,11,76,67
23,15,9,62,18
77,85,82,78,88
40,74,13,61,57
44,22,19,46,50
92,64,46,21,36
3,45,46,42,51
17,68,51,2,34
44,32,75,77,41
